Candidate_ID,Gender,Race,Age,Education,Experience_Years,Job_Role_Applied,Skills,Certifications,Screening_Score,Selected
C2444,Female,Other,32,Bachelor,11,HR Manager,"Leadership, HR Policies, Recruitment",None,82.0,Yes
C2445,Male,White,37,Master,12,Sales Executive,"Cold Calling, CRM, Presentation",None,68.1,No
C2446,Male,White,24,PhD,2,Project Manager,"Scheduling, Leadership, Agile",None,75.7,No
C2447,Male,White,27,High School,4,HR Manager,"HR Policies, Communication, Conflict Resolution",AWS,65.2,No
C2448,Male,Asian,25,Bachelor,1,Sales Executive,"Negotiation, CRM, Networking",None,69.1,No
C2449,Male,Black,31,Bachelor,10,Sales Executive,"CRM, Networking, Presentation",None,81.7,Yes
C2450,Male,White,27,PhD,6,Data Scientist,"R, Statistics, SQL",PMP,77.5,No
C2451,Male,White,34,Master,15,Sales Executive,"Negotiation, Presentation, Cold Calling",None,96.1,No
C2452,Non-binary,White,24,Master,0,Software Engineer,"Python, Git, AWS",None,59.8,No
C2453,Female,White,30,Bachelor,5,Data Scientist,"Deep Learning, Statistics, Python",Scrum Master,71.7,No
C2454,Male,Black,34,PhD,13,Data Scientist,"R, Python, SQL",None,67.9,No
C2455,Female,Asian,20,High School,0,HR Manager,"Conflict Resolution, Communication, Recruitment",Scrum Master,66.8,Yes
C2456,Male,White,42,High School,17,Project Manager,"Agile, Leadership, Scheduling",PMP,75.4,No
C2457,Male,Black,28,Master,4,HR Manager,"Communication, HR Policies, Leadership",Scrum Master,66.2,Yes
C2458,Female,Black,20,PhD,1,Software Engineer,"Python, Git, AWS",None,79.6,No
C2459,Female,Other,30,High School,5,Data Scientist,"SQL, R, Statistics",Scrum Master,87.5,No
C2460,Male,Other,30,High School,11,Data Scientist,"R, Machine Learning, Python",Scrum Master,49.6,No
C2461,Non-binary,Hispanic,29,High School,9,Sales Executive,"Negotiation, CRM, Cold Calling",None,83.9,No
C2462,Female,White,35,High School,12,Project Manager,"Leadership, Scheduling, Scrum",None,97.2,No
C2463,Female,White,34,Bachelor,15,Project Manager,"Scrum, Scheduling, Leadership",None,73.9,Yes
C2464,Female,White,31,PhD,12,Sales Executive,"Networking, Negotiation, Presentation",AWS,65.9,No
C2465,Female,White,32,Master,14,Software Engineer,"AWS, Python, Java",None,66.3,No
C2466,Male,Black,29,Master,5,Project Manager,"Scrum, Leadership, Agile",Scrum Master,69.9,No
C2467,Male,Asian,40,Master,20,Data Scientist,"SQL, Python, Statistics",CFA,77.3,No
C2468,Male,Hispanic,21,Bachelor,0,Software Engineer,"Java, AWS, SQL",None,68.7,No
C2469,Female,Hispanic,30,Master,10,HR Manager,"HR Policies, Recruitment, Leadership",None,69.2,No
C2470,Female,Black,30,Bachelor,10,HR Manager,"Communication, Recruitment, Leadership",None,60.4,No
C2471,Male,Asian,34,Bachelor,13,Software Engineer,"SQL, Git, Java",None,68.4,No
C2472,Non-binary,White,24,Bachelor,3,Data Scientist,"SQL, R, Deep Learning",None,67.9,Yes
C2473,Non-binary,White,20,Bachelor,0,HR Manager,"Communication, HR Policies, Conflict Resolution",Scrum Master,71.6,No
C2474,Female,Asian,30,Master,7,Data Scientist,"Deep Learning, Python, R",AWS,55.4,No
C2475,Female,White,31,PhD,8,Sales Executive,"Presentation, Cold Calling, Networking",None,68.7,Yes
C2476,Female,Black,38,Bachelor,18,Project Manager,"Leadership, Agile, Budgeting",Scrum Master,67.9,No
C2477,Male,White,22,Master,0,Software Engineer,"C++, SQL, Python",None,76.8,No
C2478,Female,Asian,36,High School,12,Project Manager,"Budgeting, Leadership, Scrum",None,84.0,Yes
C2479,Male,Asian,44,Master,23,Sales Executive,"Networking, Cold Calling, Presentation",AWS,72.0,No
C2480,Female,White,27,Bachelor,3,HR Manager,"Leadership, Recruitment, HR Policies",None,59.8,No
C2481,Male,Hispanic,22,High School,3,Data Scientist,"Deep Learning, Machine Learning, Statistics",None,74.3,No
C2482,Female,White,27,Bachelor,7,Data Scientist,"R, Python, Deep Learning",None,64.9,No
C2483,Non-binary,Black,30,Master,5,Sales Executive,"Cold Calling, CRM, Negotiation",AWS,62.7,No
C2484,Male,Asian,33,High School,13,Software Engineer,"Git, SQL, Python",CFA,70.0,No
C2485,Female,Asian,26,PhD,3,Project Manager,"Budgeting, Scheduling, Leadership",AWS,64.8,No
C2486,Non-binary,Other,39,High School,17,HR Manager,"Communication, Conflict Resolution, Leadership",None,59.3,No
C2487,Female,White,23,PhD,0,Software Engineer,"SQL, Git, Python",None,67.1,No
C2488,Female,Asian,20,Master,0,Sales Executive,"CRM, Negotiation, Networking",AWS,74.6,No
C2489,Female,Asian,36,Bachelor,13,Sales Executive,"CRM, Cold Calling, Negotiation",None,70.4,No
C2490,Male,Hispanic,20,Bachelor,0,Data Scientist,"SQL, Deep Learning, Python",Scrum Master,63.1,No
C2491,Male,White,28,Master,3,HR Manager,"Recruitment, Leadership, HR Policies",None,66.4,No
C2492,Male,Asian,48,Master,25,Software Engineer,"SQL, C++, AWS",CFA,74.2,No
C2493,Female,Black,29,Master,5,Data Scientist,"Statistics, Deep Learning, Machine Learning",PMP,60.1,No
C2494,Male,White,23,Bachelor,3,HR Manager,"Leadership, Conflict Resolution, Recruitment",PMP,66.0,No
C2495,Female,Black,29,Bachelor,5,Project Manager,"Scheduling, Leadership, Agile",None,64.3,No
C2496,Female,White,29,PhD,4,Project Manager,"Budgeting, Agile, Scheduling",Scrum Master,62.3,No
C2497,Female,Black,30,Bachelor,12,Data Scientist,"Machine Learning, Deep Learning, SQL",Scrum Master,71.0,No
C2498,Female,Hispanic,33,Bachelor,8,Software Engineer,"Java, Git, Python",AWS,66.9,No
C2499,Non-binary,Black,23,Bachelor,3,HR Manager,"Communication, Conflict Resolution, Leadership",Scrum Master,84.0,No
C2500,Male,Asian,40,Master,15,Project Manager,"Budgeting, Agile, Scheduling",None,61.4,No
C2501,Female,Black,31,Master,9,Project Manager,"Budgeting, Leadership, Agile",None,81.5,No
C2502,Female,White,34,Bachelor,13,Software Engineer,"C++, AWS, Python",PMP,74.4,No
C2503,Female,White,26,High School,3,Data Scientist,"Python, SQL, Deep Learning",Scrum Master,86.9,No
C2504,Non-binary,Black,37,High School,17,Sales Executive,"Presentation, CRM, Networking",AWS,83.6,Yes
C2505,Male,White,28,Bachelor,4,HR Manager,"Leadership, Conflict Resolution, HR Policies",None,70.7,Yes
C2506,Male,White,31,Bachelor,7,Project Manager,"Leadership, Scheduling, Budgeting",None,60.9,No
C2507,Female,Black,24,PhD,3,Sales Executive,"Networking, Negotiation, Presentation",None,68.5,No
C2508,Male,White,24,Bachelor,0,Software Engineer,"SQL, Python, Git",None,55.2,No
C2509,Female,White,34,Bachelor,9,Data Scientist,"Deep Learning, Machine Learning, Statistics",None,78.6,No
C2510,Female,Black,27,Master,3,HR Manager,"Leadership, Conflict Resolution, Communication",None,71.5,No
C2511,Male,White,24,Bachelor,3,Software Engineer,"Python, Java, C++",AWS,69.0,No
C2512,Female,Hispanic,26,Bachelor,2,Data Scientist,"Statistics, R, Deep Learning",None,65.5,No
C2513,Male,Hispanic,34,High School,9,Software Engineer,"SQL, Java, C++",None,62.8,No
C2514,Female,Asian,26,Bachelor,6,Project Manager,"Budgeting, Scheduling, Agile",Scrum Master,69.7,No
C2515,Female,White,29,PhD,6,Project Manager,"Scheduling, Budgeting, Leadership",None,62.1,No
C2516,Non-binary,Asian,30,Bachelor,5,Sales Executive,"Networking, Presentation, CRM",None,69.6,No
C2517,Male,Hispanic,20,Bachelor,0,Software Engineer,"AWS, Java, Python",None,76.5,No
C2518,Female,Asian,21,Master,0,Project Manager,"Budgeting, Leadership, Scrum",PMP,76.5,No
C2519,Female,White,32,PhD,13,Data Scientist,"SQL, Deep Learning, Machine Learning",None,76.5,Yes
C2520,Female,Asian,25,Bachelor,3,Sales Executive,"Cold Calling, Networking, Negotiation",AWS,67.0,No
C2521,Female,Hispanic,36,Bachelor,15,HR Manager,"Communication, Conflict Resolution, Leadership",None,74.4,No
C2522,Male,Black,35,PhD,15,Software Engineer,"C++, Git, Python",None,74.4,No
C2523,Male,Asian,34,Bachelor,12,Project Manager,"Leadership, Budgeting, Agile",None,74.3,No
C2524,Male,Black,40,Master,15,Data Scientist,"Deep Learning, Machine Learning, SQL",CFA,62.7,No
C2525,Female,Black,29,Master,10,Software Engineer,"SQL, C++, Python",None,57.5,No
C2526,Male,White,33,Master,12,Data Scientist,"Statistics, R, SQL",PMP,77.6,Yes
C2527,Male,Asian,26,Bachelor,6,Sales Executive,"CRM, Cold Calling, Presentation",None,77.9,Yes
C2528,Non-binary,White,44,Bachelor,25,Project Manager,"Agile, Scheduling, Scrum",None,65.8,No
C2529,Male,Black,41,Master,23,Project Manager,"Agile, Leadership, Scheduling",AWS,84.7,Yes
C2530,Non-binary,White,30,Bachelor,5,Sales Executive,"Negotiation, Cold Calling, Networking",AWS,94.1,No
C2531,Female,Black,32,Bachelor,11,Data Scientist,"Deep Learning, Statistics, SQL",None,87.5,No
C2532,Female,White,38,Bachelor,20,Software Engineer,"C++, Python, SQL",Scrum Master,69.3,No
C2533,Male,Asian,29,High School,8,Data Scientist,"SQL, Python, Machine Learning",None,68.7,No
C2534,Male,Asian,26,PhD,1,Software Engineer,"SQL, AWS, Git",PMP,80.9,Yes
C2535,Female,White,35,Bachelor,10,Sales Executive,"Cold Calling, Negotiation, CRM",AWS,78.8,Yes
C2536,Female,White,30,PhD,11,HR Manager,"Communication, Recruitment, Leadership",None,60.9,No
C2537,Female,White,31,High School,12,Software Engineer,"SQL, AWS, C++",None,69.6,No
C2538,Male,Hispanic,24,Bachelor,4,Project Manager,"Scrum, Leadership, Scheduling",None,79.6,Yes
C2539,Female,Black,20,Bachelor,0,Project Manager,"Budgeting, Scrum, Scheduling",None,61.0,No
C2540,Female,Black,31,Master,11,Project Manager,"Agile, Scrum, Budgeting",CFA,62.6,No
C2541,Female,White,35,Master,16,Data Scientist,"Machine Learning, Python, Statistics",None,66.1,No
C2542,Female,Asian,28,High School,7,Data Scientist,"SQL, Deep Learning, R",AWS,66.0,No
C2543,Female,Hispanic,38,PhD,18,Data Scientist,"SQL, Python, Statistics",Scrum Master,54.3,No
C2544,Female,Hispanic,25,Bachelor,0,Project Manager,"Scheduling, Leadership, Scrum",PMP,76.9,No
C2545,Male,Asian,23,Master,0,Software Engineer,"Python, AWS, SQL",AWS,65.7,No
C2546,Female,White,29,PhD,11,Project Manager,"Budgeting, Scrum, Scheduling",PMP,74.0,No
C2547,Male,White,29,Master,5,Software Engineer,"Python, C++, AWS",AWS,76.0,Yes
C2548,Male,White,34,PhD,15,Data Scientist,"Deep Learning, SQL, Machine Learning",None,64.9,No
C2549,Male,White,25,Bachelor,5,HR Manager,"Recruitment, Leadership, Conflict Resolution",PMP,57.3,No
C2550,Male,White,38,High School,14,Data Scientist,"Machine Learning, SQL, Deep Learning",PMP,75.9,No
C2551,Male,White,41,Bachelor,17,Sales Executive,"Networking, CRM, Negotiation",None,70.6,No
C2552,Male,Black,29,Bachelor,7,Software Engineer,"Git, AWS, Java",Scrum Master,77.6,No
C2553,Female,Hispanic,37,Master,16,HR Manager,"Conflict Resolution, Leadership, Communication",Scrum Master,78.1,No
C2554,Non-binary,Asian,23,Bachelor,0,Data Scientist,"Statistics, Deep Learning, Machine Learning",Scrum Master,49.6,No
C2555,Male,Hispanic,36,Master,14,HR Manager,"Conflict Resolution, Leadership, HR Policies",Scrum Master,70.7,No
C2556,Non-binary,Asian,36,Bachelor,17,Project Manager,"Agile, Scrum, Budgeting",PMP,80.4,Yes
C2557,Female,White,35,Bachelor,17,Software Engineer,"SQL, Java, AWS",PMP,86.4,Yes
C2558,Male,Asian,29,Master,8,Sales Executive,"CRM, Cold Calling, Networking",None,54.7,No
C2559,Male,White,20,Bachelor,0,Project Manager,"Budgeting, Leadership, Agile",AWS,86.5,Yes
C2560,Female,Asian,26,Master,2,HR Manager,"Recruitment, Leadership, Conflict Resolution",AWS,59.9,No
C2561,Female,White,26,Bachelor,8,Data Scientist,"Machine Learning, R, Statistics",None,79.1,Yes
C2562,Female,Other,24,Master,1,Software Engineer,"Git, AWS, Java",PMP,64.5,No
C2563,Male,White,30,High School,5,Sales Executive,"Presentation, CRM, Negotiation",Scrum Master,82.5,No
C2564,Male,White,27,Bachelor,8,Data Scientist,"R, Statistics, Python",None,71.4,Yes
C2565,Male,Hispanic,25,Master,7,Sales Executive,"CRM, Cold Calling, Networking",None,58.6,No
C2566,Male,White,23,Master,0,Software Engineer,"SQL, AWS, Git",None,69.2,No
C2567,Male,Asian,25,Bachelor,5,HR Manager,"Leadership, Communication, Conflict Resolution",PMP,78.4,Yes
C2568,Male,Asian,36,Bachelor,18,Sales Executive,"CRM, Cold Calling, Negotiation",None,68.8,No
C2569,Female,Hispanic,26,Bachelor,8,Software Engineer,"Python, C++, AWS",Scrum Master,59.3,No
C2570,Non-binary,Other,26,Bachelor,5,Sales Executive,"Networking, CRM, Cold Calling",AWS,57.3,No
C2571,Male,Other,27,Master,5,Data Scientist,"Python, Deep Learning, Statistics",Scrum Master,64.9,No
C2572,Non-binary,White,32,Master,13,Sales Executive,"Negotiation, Networking, CRM",None,63.8,No
C2573,Male,Hispanic,32,High School,8,Data Scientist,"SQL, Machine Learning, Python",AWS,78.7,Yes
C2574,Female,Asian,20,Bachelor,1,Data Scientist,"Deep Learning, Machine Learning, Python",None,66.0,No
C2575,Male,Asian,36,Master,15,Software Engineer,"SQL, Java, AWS",None,70.0,No
C2576,Female,White,38,Bachelor,20,Project Manager,"Agile, Scheduling, Leadership",PMP,70.2,Yes
C2577,Non-binary,Asian,23,Master,0,Sales Executive,"Networking, Cold Calling, CRM",None,75.4,No
C2578,Female,Other,24,High School,0,HR Manager,"Communication, Recruitment, HR Policies",Scrum Master,76.4,No
C2579,Male,Hispanic,27,Master,8,Data Scientist,"Python, Machine Learning, SQL",Scrum Master,67.7,No
C2580,Female,Black,25,Bachelor,3,Project Manager,"Scheduling, Budgeting, Leadership",PMP,67.4,No
C2581,Male,White,31,Master,9,Data Scientist,"Statistics, R, Deep Learning",None,81.4,Yes
C2582,Female,Black,20,Bachelor,0,Project Manager,"Scrum, Scheduling, Agile",Scrum Master,63.0,No
C2583,Female,Hispanic,23,Bachelor,0,Project Manager,"Scrum, Scheduling, Budgeting",None,64.5,No
C2584,Male,Asian,39,Master,17,HR Manager,"Leadership, Conflict Resolution, Recruitment",None,79.4,Yes
C2585,Female,Black,24,High School,1,Project Manager,"Scheduling, Agile, Scrum",None,64.3,No
C2586,Female,White,37,Bachelor,13,HR Manager,"Conflict Resolution, HR Policies, Leadership",AWS,74.5,No
C2587,Male,Black,32,Bachelor,10,Software Engineer,"Python, C++, SQL",AWS,57.2,No
C2588,Female,Black,20,Bachelor,0,Data Scientist,"Deep Learning, R, Machine Learning",Scrum Master,75.8,No
C2589,Male,Hispanic,33,PhD,15,HR Manager,"Recruitment, HR Policies, Conflict Resolution",None,71.0,No
C2590,Female,Asian,29,Master,4,Data Scientist,"Statistics, Machine Learning, SQL",None,74.1,No
C2591,Female,White,27,High School,9,Sales Executive,"Negotiation, Networking, Cold Calling",None,83.2,Yes
C2592,Female,Black,31,Master,13,Software Engineer,"Git, Python, Java",None,66.7,No
C2593,Female,White,32,Bachelor,13,Sales Executive,"Cold Calling, Presentation, CRM",AWS,56.7,No
C2594,Female,Other,34,PhD,11,Sales Executive,"Cold Calling, Negotiation, Networking",None,66.4,No
C2595,Male,Black,37,Bachelor,17,Project Manager,"Scrum, Budgeting, Scheduling",AWS,85.1,Yes
C2596,Female,Black,32,Bachelor,8,Project Manager,"Agile, Budgeting, Scrum",AWS,71.7,No
C2597,Male,Black,21,Bachelor,0,Sales Executive,"Cold Calling, Negotiation, Presentation",None,62.4,No
C2598,Female,Asian,27,Bachelor,5,Project Manager,"Leadership, Scrum, Agile",None,68.1,No
C2599,Male,Asian,47,Bachelor,25,Data Scientist,"Deep Learning, Machine Learning, Statistics",AWS,77.9,Yes
C2600,Male,Asian,34,Bachelor,14,Project Manager,"Agile, Leadership, Scheduling",Scrum Master,71.7,No
C2601,Female,White,44,Master,23,Sales Executive,"Presentation, Networking, Cold Calling",AWS,70.5,No
C2602,Male,White,38,Bachelor,17,Project Manager,"Budgeting, Leadership, Scheduling",None,67.9,No
C2603,Female,White,31,PhD,9,Project Manager,"Budgeting, Agile, Scheduling",PMP,65.7,No
C2604,Male,Asian,31,Bachelor,10,HR Manager,"HR Policies, Communication, Recruitment",None,75.2,Yes
C2605,Male,White,29,Master,4,HR Manager,"Leadership, HR Policies, Recruitment",Scrum Master,79.9,No
C2606,Female,Black,20,PhD,0,Sales Executive,"Negotiation, Networking, Cold Calling",Scrum Master,68.3,No
C2607,Male,Hispanic,30,Master,5,Data Scientist,"Statistics, R, Deep Learning",AWS,68.1,No
C2608,Male,Hispanic,37,Master,16,Software Engineer,"Git, Java, Python",PMP,80.6,No
C2609,Female,Black,26,Master,4,Software Engineer,"SQL, Java, C++",None,65.8,No
C2610,Male,Black,32,Bachelor,14,Sales Executive,"Cold Calling, Negotiation, Presentation",None,75.9,Yes
C2611,Female,White,35,Master,17,Data Scientist,"R, Statistics, SQL",PMP,77.3,No
C2612,Male,Asian,24,Bachelor,0,Data Scientist,"SQL, Deep Learning, Machine Learning",CFA,60.4,No
C2613,Male,Hispanic,27,Bachelor,3,Data Scientist,"Deep Learning, Statistics, R",None,74.4,No
C2614,Female,White,23,Bachelor,4,HR Manager,"HR Policies, Recruitment, Conflict Resolution",Scrum Master,45.0,No
C2615,Male,Black,25,Master,7,Sales Executive,"Networking, Cold Calling, CRM",AWS,72.0,No
C2616,Male,Hispanic,22,Bachelor,4,Software Engineer,"Java, Python, SQL",Scrum Master,78.8,No
C2617,Male,Hispanic,24,Bachelor,2,Data Scientist,"Machine Learning, R, Deep Learning",None,76.4,Yes
C2618,Male,White,38,Bachelor,18,Sales Executive,"Presentation, CRM, Negotiation",AWS,83.0,Yes
C2619,Female,Black,24,PhD,1,Software Engineer,"Python, AWS, Java",PMP,73.5,No
C2620,Male,White,30,High School,7,HR Manager,"Communication, Leadership, Conflict Resolution",None,69.6,No
C2621,Female,White,26,High School,4,Project Manager,"Leadership, Scrum, Agile",None,56.6,No
C2622,Female,Hispanic,37,Bachelor,16,Software Engineer,"SQL, AWS, Git",Scrum Master,71.1,No
C2623,Male,Hispanic,37,PhD,19,Software Engineer,"AWS, C++, Java",AWS,77.8,No
C2624,Non-binary,Asian,35,PhD,17,Software Engineer,"Python, C++, Java",CFA,52.4,No
C2625,Male,White,31,Master,6,Project Manager,"Scheduling, Agile, Budgeting",PMP,79.0,No
C2626,Non-binary,Hispanic,28,Master,3,Data Scientist,"Statistics, SQL, Deep Learning",PMP,70.9,Yes
C2627,Male,Black,22,Bachelor,0,Project Manager,"Budgeting, Scheduling, Agile",None,69.4,No
C2628,Female,White,41,PhD,17,Software Engineer,"Java, Git, AWS",None,76.4,Yes
C2629,Female,Black,25,High School,5,HR Manager,"HR Policies, Conflict Resolution, Leadership",None,67.2,No
C2630,Male,White,33,High School,12,Software Engineer,"SQL, Git, Java",AWS,71.6,Yes
C2631,Female,Asian,36,High School,18,HR Manager,"Leadership, Recruitment, HR Policies",None,57.3,No
C2632,Female,Black,26,Bachelor,2,Sales Executive,"CRM, Cold Calling, Presentation",PMP,74.0,No
C2633,Male,White,36,Master,14,HR Manager,"Recruitment, Leadership, Communication",PMP,61.9,No
C2634,Male,White,34,Bachelor,12,Software Engineer,"SQL, Java, Python",None,68.2,No
C2635,Female,White,40,PhD,22,Project Manager,"Leadership, Scheduling, Agile",None,76.6,No
C2636,Female,White,27,Bachelor,3,Software Engineer,"AWS, SQL, Java",AWS,70.3,No
C2637,Non-binary,Black,22,Bachelor,0,Software Engineer,"C++, AWS, SQL",AWS,87.1,No
C2638,Female,Hispanic,26,Bachelor,4,Sales Executive,"Negotiation, Networking, CRM",PMP,75.9,No
C2639,Non-binary,White,31,Master,11,Data Scientist,"R, Machine Learning, Deep Learning",None,79.5,No
C2640,Female,White,30,Master,11,Software Engineer,"Git, Java, SQL",None,80.5,No
C2641,Male,Black,27,Bachelor,6,Sales Executive,"Presentation, Cold Calling, Negotiation",AWS,70.6,No
C2642,Male,Hispanic,20,Bachelor,0,Project Manager,"Agile, Scheduling, Budgeting",Scrum Master,67.7,No
C2643,Female,White,32,Bachelor,9,Sales Executive,"Cold Calling, CRM, Presentation",PMP,59.9,Yes
C2644,Female,White,41,Master,17,Sales Executive,"Cold Calling, Negotiation, Presentation",AWS,57.5,No
C2645,Male,Black,32,PhD,9,HR Manager,"HR Policies, Leadership, Recruitment",None,84.5,Yes
C2646,Male,White,33,High School,10,Data Scientist,"Deep Learning, Machine Learning, R",None,68.8,No
C2647,Non-binary,White,33,Master,13,Data Scientist,"SQL, Python, R",PMP,80.9,Yes
C2648,Female,Asian,32,Bachelor,11,Project Manager,"Leadership, Scrum, Scheduling",AWS,55.3,No
C2649,Male,Asian,35,Bachelor,13,Sales Executive,"Presentation, Cold Calling, CRM",AWS,71.2,No
C2650,Female,Black,32,PhD,9,Project Manager,"Scrum, Agile, Scheduling",Scrum Master,82.7,Yes
C2651,Male,Asian,28,Bachelor,6,Project Manager,"Scheduling, Budgeting, Agile",PMP,75.7,Yes
C2652,Male,Asian,25,Bachelor,4,Data Scientist,"Machine Learning, Python, Statistics",CFA,75.9,No
C2653,Male,White,28,Bachelor,6,Data Scientist,"Python, R, Deep Learning",Scrum Master,69.1,No
C2654,Male,Black,31,Bachelor,13,Data Scientist,"Machine Learning, Statistics, Deep Learning",PMP,64.0,No
C2655,Female,White,28,Master,8,Software Engineer,"C++, Git, AWS",None,71.6,No
C2656,Male,White,31,Master,11,Sales Executive,"Networking, Cold Calling, CRM",AWS,63.7,Yes
C2657,Female,Asian,32,PhD,7,Project Manager,"Scrum, Leadership, Budgeting",None,68.9,No
C2658,Female,Hispanic,34,Bachelor,14,Sales Executive,"Presentation, CRM, Cold Calling",None,79.8,Yes
C2659,Male,Other,37,High School,14,Project Manager,"Budgeting, Agile, Scheduling",None,60.3,No
C2660,Female,Asian,30,High School,9,Project Manager,"Scrum, Agile, Budgeting",AWS,76.4,Yes
C2661,Female,White,22,Bachelor,2,Project Manager,"Scrum, Agile, Scheduling",None,82.0,Yes
C2662,Female,White,27,PhD,3,Project Manager,"Leadership, Scrum, Scheduling",AWS,69.4,No
C2663,Male,Hispanic,30,Master,9,HR Manager,"Leadership, Conflict Resolution, Communication",None,73.3,No
C2664,Female,Black,20,Bachelor,0,HR Manager,"Leadership, Communication, Recruitment",None,65.2,No
C2665,Female,Asian,38,Master,17,Software Engineer,"C++, AWS, SQL",PMP,66.9,Yes
C2666,Male,Asian,30,Master,10,Data Scientist,"Deep Learning, Statistics, Python",PMP,81.2,Yes
C2667,Male,Asian,32,High School,8,Project Manager,"Scrum, Agile, Scheduling",None,80.2,No
C2668,Female,Hispanic,38,Master,13,Sales Executive,"Negotiation, CRM, Presentation",None,73.9,No
C2669,Female,White,26,Bachelor,3,HR Manager,"Recruitment, Conflict Resolution, HR Policies",None,78.1,No
C2670,Male,Asian,33,High School,14,Data Scientist,"SQL, Machine Learning, R",None,75.0,No
C2671,Female,Hispanic,29,Bachelor,11,Software Engineer,"AWS, Python, Java",None,57.7,No
C2672,Male,White,28,Bachelor,5,Data Scientist,"Deep Learning, Python, R",None,85.6,Yes
C2673,Female,Asian,25,Bachelor,4,Project Manager,"Budgeting, Agile, Scrum",AWS,61.1,No
C2674,Male,White,39,Bachelor,20,Data Scientist,"Python, Machine Learning, Statistics",AWS,74.0,Yes
C2675,Female,Other,27,Bachelor,8,Project Manager,"Budgeting, Leadership, Scheduling",None,78.5,No
C2676,Male,White,34,Master,12,HR Manager,"Communication, HR Policies, Conflict Resolution",Scrum Master,61.0,No
C2677,Male,Black,20,PhD,1,HR Manager,"Communication, Conflict Resolution, Recruitment",None,79.2,No
C2678,Male,White,37,Master,15,Project Manager,"Budgeting, Scheduling, Leadership",PMP,63.1,No
C2679,Male,Asian,36,Bachelor,18,Sales Executive,"Cold Calling, Negotiation, CRM",None,78.9,No
C2680,Female,White,30,Bachelor,11,HR Manager,"Communication, Leadership, Recruitment",PMP,84.0,No
C2681,Male,White,28,Bachelor,4,Sales Executive,"Networking, CRM, Negotiation",Scrum Master,67.6,No
C2682,Female,Black,32,High School,7,Project Manager,"Agile, Leadership, Scrum",Scrum Master,61.3,No
C2683,Male,Hispanic,43,Bachelor,18,Project Manager,"Agile, Scheduling, Leadership",AWS,73.8,No
C2684,Male,White,20,Master,1,HR Manager,"Conflict Resolution, Leadership, Communication",None,66.0,No
C2685,Male,White,34,Master,13,Sales Executive,"Presentation, Cold Calling, Negotiation",CFA,53.2,No
C2686,Male,Asian,24,Master,3,Project Manager,"Scrum, Budgeting, Agile",None,72.7,No
C2687,Male,Black,29,Bachelor,7,HR Manager,"Communication, Recruitment, Conflict Resolution",PMP,76.4,No
C2688,Male,Hispanic,28,Bachelor,8,Project Manager,"Budgeting, Scheduling, Scrum",AWS,69.7,No
C2689,Female,White,27,Master,2,Data Scientist,"Statistics, R, Python",AWS,73.1,No
C2690,Male,Asian,29,Bachelor,9,Data Scientist,"Machine Learning, Deep Learning, SQL",AWS,83.5,Yes
C2691,Female,White,23,Bachelor,0,HR Manager,"HR Policies, Recruitment, Leadership",AWS,68.4,No
C2692,Female,White,36,Bachelor,16,Project Manager,"Agile, Leadership, Budgeting",AWS,69.7,No
C2693,Male,Asian,20,Bachelor,0,HR Manager,"Recruitment, Leadership, Conflict Resolution",None,72.8,No
C2694,Female,Black,33,High School,8,Software Engineer,"SQL, Git, C++",None,66.9,No
C2695,Non-binary,Asian,28,Master,10,HR Manager,"Conflict Resolution, Leadership, Communication",None,66.9,Yes
C2696,Female,White,22,Master,0,HR Manager,"Leadership, HR Policies, Conflict Resolution",None,89.1,No
C2697,Female,Black,31,Bachelor,7,Data Scientist,"R, Deep Learning, SQL",Scrum Master,71.3,No
C2698,Male,Black,20,High School,0,Data Scientist,"Python, Statistics, Machine Learning",CFA,70.0,No
C2699,Female,Other,30,Master,10,Project Manager,"Budgeting, Scrum, Leadership",AWS,83.8,No
C2700,Female,White,21,Bachelor,1,HR Manager,"Recruitment, Leadership, HR Policies",AWS,82.9,Yes
C2701,Female,White,32,Bachelor,14,HR Manager,"Conflict Resolution, Communication, Recruitment",None,78.2,Yes
C2702,Non-binary,Black,24,High School,4,Project Manager,"Budgeting, Scheduling, Agile",None,63.9,No
C2703,Male,Black,27,Bachelor,9,Sales Executive,"Presentation, Cold Calling, Negotiation",None,100.0,Yes
C2704,Male,White,31,Master,11,Project Manager,"Scrum, Leadership, Agile",None,59.3,Yes
C2705,Female,Hispanic,25,Master,5,Data Scientist,"SQL, Deep Learning, Machine Learning",PMP,52.2,No
C2706,Female,White,29,Bachelor,11,Data Scientist,"SQL, Python, Statistics",Scrum Master,75.8,No
C2707,Male,Hispanic,20,Bachelor,0,HR Manager,"Communication, Conflict Resolution, HR Policies",Scrum Master,69.4,No
C2708,Male,White,33,High School,10,Data Scientist,"Deep Learning, Statistics, Python",None,50.2,No
C2709,Male,Asian,40,High School,20,Project Manager,"Budgeting, Leadership, Scrum",None,71.6,No
C2710,Male,Hispanic,46,PhD,24,HR Manager,"HR Policies, Communication, Conflict Resolution",None,73.8,Yes
C2711,Female,White,30,Master,6,Project Manager,"Agile, Scheduling, Leadership",AWS,70.3,No
C2712,Female,Other,34,Bachelor,14,Project Manager,"Budgeting, Scrum, Agile",PMP,73.0,No
C2713,Male,Black,20,Master,0,HR Manager,"Leadership, Communication, Conflict Resolution",Scrum Master,68.3,No
